2.163628e+04  1.960486e-02  1.729941e+00  1.159378e+00  
2.139855e+04  1.983255e-02  2.311682e+00  1.237374e+00  
2.260637e+04  1.964576e-02  1.829985e+00  1.498825e+00  
2.141208e+04  2.119573e-02  1.697705e+00  1.425655e+00  
2.257034e+04  1.884330e-02  2.351295e+00  1.370441e+00  
2.165903e+04  1.985368e-02  1.478664e+00  1.453816e+00  
2.161267e+04  2.012153e-02  1.508062e+00  1.505746e+00  
2.214852e+04  2.009723e-02  1.767693e+00  1.561460e+00  
2.168936e+04  1.993557e-02  1.870918e+00  1.455252e+00  
2.228356e+04  2.015440e-02  2.899830e+00  1.557743e+00  
2.145322e+04  2.144204e-02  1.363249e+00  1.737659e+00  
2.304388e+04  1.867230e-02  2.043134e+00  1.334434e+00  
2.336471e+04  1.890688e-02  2.227145e+00  1.565460e+00  
2.238472e+04  2.016999e-02  1.932559e+00  1.631393e+00  
2.175234e+04  2.096601e-02  1.786607e+00  1.635827e+00  
2.161820e+04  1.940051e-02  1.658004e+00  1.337898e+00  
2.110940e+04  2.117550e-02  1.686609e+00  1.632274e+00  
2.200670e+04  1.957298e-02  2.649896e+00  1.303451e+00  
2.260195e+04  1.953703e-02  2.496073e+00  1.517742e+00  
2.229327e+04  1.913026e-02  2.187301e+00  1.384894e+00  
2.264244e+04  1.893814e-02  2.267464e+00  1.504931e+00  
2.233946e+04  2.057033e-02  2.136157e+00  1.702552e+00  
2.221995e+04  1.914728e-02  2.304691e+00  1.290707e+00  
2.258485e+04  1.953158e-02  1.566504e+00  1.559061e+00  
2.289621e+04  2.042164e-02  2.308307e+00  1.730760e+00  
2.236007e+04  1.956141e-02  2.107057e+00  1.666658e+00  
2.172313e+04  2.201440e-02  9.165693e-01  1.917295e+00  
2.126725e+04  2.147305e-02  1.522773e+00  1.805510e+00  
2.188948e+04  2.065436e-02  2.234897e+00  1.705465e+00  
2.254663e+04  2.202405e-02  1.982973e+00  2.159186e+00  
2.136868e+04  2.086686e-02  2.122540e+00  1.517298e+00  
2.170321e+04  2.087898e-02  1.797209e+00  1.552501e+00  
2.157682e+04  1.852866e-02  2.869240e+00  1.168565e+00  
2.315546e+04  1.820644e-02  2.921184e+00  1.416319e+00  
2.227448e+04  1.884476e-02  1.904803e+00  1.235662e+00  
