2.836810e+04  1.715880e-02  6.541930e-01  1.395192e+00  
2.871221e+04  1.709965e-02  6.790385e-01  1.419886e+00  
2.906321e+04  1.652282e-02  7.726987e-01  1.332730e+00  
2.857657e+04  1.694419e-02  6.616328e-01  1.358454e+00  
2.831684e+04  1.771270e-02  5.137582e-01  1.508755e+00  
2.865354e+04  1.682629e-02  6.364793e-01  1.345626e+00  
2.867867e+04  1.680286e-02  6.174587e-01  1.342232e+00  
2.872562e+04  1.698068e-02  6.115794e-01  1.417918e+00  
2.924566e+04  1.595638e-02  7.721687e-01  1.282878e+00  
2.831954e+04  1.714693e-02  5.776597e-01  1.362931e+00  
2.894504e+04  1.646271e-02  7.262046e-01  1.318039e+00  
2.877482e+04  1.668654e-02  6.390253e-01  1.355228e+00  
2.878366e+04  1.670220e-02  7.343864e-01  1.359456e+00  
2.857830e+04  1.713178e-02  6.434173e-01  1.413690e+00  
2.877446e+04  1.657608e-02  5.965465e-01  1.336673e+00  
2.873457e+04  1.668287e-02  7.109194e-01  1.342326e+00  
2.862810e+04  1.672198e-02  6.474976e-01  1.322979e+00  
2.858997e+04  1.705957e-02  6.139806e-01  1.395545e+00  
2.852494e+04  1.691597e-02  6.838693e-01  1.369774e+00  
2.895040e+04  1.653534e-02  6.970504e-01  1.326289e+00  
2.859284e+04  1.663993e-02  6.338206e-01  1.321871e+00  
2.885614e+04  1.698554e-02  7.011206e-01  1.412966e+00  
2.876085e+04  1.694209e-02  6.364691e-01  1.397086e+00  
2.860547e+04  1.720929e-02  6.163924e-01  1.430687e+00  
2.860917e+04  1.691279e-02  7.052659e-01  1.373879e+00  
2.901444e+04  1.657196e-02  6.874305e-01  1.360234e+00  
2.864186e+04  1.690431e-02  6.646693e-01  1.362172e+00  
2.877165e+04  1.676750e-02  6.888320e-01  1.355014e+00  
2.826364e+04  1.746691e-02  6.063095e-01  1.427506e+00  
2.875610e+04  1.660440e-02  6.695011e-01  1.341191e+00  
2.861185e+04  1.713903e-02  5.939651e-01  1.421021e+00  
2.878277e+04  1.660782e-02  6.873857e-01  1.340914e+00  
2.860748e+04  1.685652e-02  6.131372e-01  1.366801e+00  
2.872213e+04  1.675692e-02  6.582135e-01  1.345709e+00  
2.904352e+04  1.684929e-02  6.925861e-01  1.418854e+00  
2.869181e+04  1.681918e-02  6.175421e-01  1.350886e+00  
2.889191e+04  1.655717e-02  6.707595e-01  1.335365e+00  
2.886569e+04  1.655207e-02  6.291519e-01  1.328393e+00  
2.862272e+04  1.707970e-02  5.874318e-01  1.407140e+00  
2.869675e+04  1.700799e-02  6.689511e-01  1.411144e+00  
2.883877e+04  1.647049e-02  7.444391e-01  1.327047e+00  
2.869244e+04  1.702184e-02  5.452806e-01  1.395872e+00  
2.881623e+04  1.687304e-02  7.335898e-01  1.377220e+00  
2.890071e+04  1.689470e-02  6.674788e-01  1.400959e+00  
2.879240e+04  1.635316e-02  7.275127e-01  1.296232e+00  
2.862065e+04  1.685592e-02  7.322017e-01  1.358445e+00  
2.853449e+04  1.736306e-02  5.858957e-01  1.449897e+00  
2.852767e+04  1.733324e-02  6.451400e-01  1.433969e+00  
2.890644e+04  1.686817e-02  6.671208e-01  1.401888e+00  
2.883295e+04  1.666830e-02  6.814489e-01  1.363256e+00  
2.833346e+04  1.704396e-02  6.507378e-01  1.380868e+00  
2.871700e+04  1.708227e-02  6.373065e-01  1.444934e+00  
2.883528e+04  1.697102e-02  6.735463e-01  1.407610e+00  
2.859167e+04  1.696296e-02  6.525748e-01  1.374770e+00  
2.855940e+04  1.714849e-02  5.913267e-01  1.416676e+00  
2.863140e+04  1.671386e-02  6.548948e-01  1.341074e+00  
2.863879e+04  1.698704e-02  6.240855e-01  1.377547e+00  
2.891981e+04  1.665681e-02  6.559639e-01  1.345726e+00  
2.867258e+04  1.680303e-02  6.931922e-01  1.352444e+00  
2.849071e+04  1.711448e-02  6.168843e-01  1.390816e+00  
2.886536e+04  1.674509e-02  6.798202e-01  1.352488e+00  
2.872307e+04  1.668273e-02  6.013949e-01  1.346273e+00  
2.873620e+04  1.688102e-02  6.718909e-01  1.366550e+00  
2.856167e+04  1.717739e-02  6.012120e-01  1.413471e+00  
2.874800e+04  1.657000e-02  6.709625e-01  1.322910e+00  
2.861256e+04  1.696683e-02  6.364432e-01  1.377728e+00  
