5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
5.131919e+04  1.885421e-02  9.252698e-01  -9.339674e-01  6.027144e+00  
