2.954307e+04  1.479991e-02  8.544066e-01  6.502608e-01  
2.954597e+04  1.527122e-02  8.762165e-01  6.838346e-01  
2.942622e+04  1.516091e-02  7.524339e-01  6.676674e-01  
2.955233e+04  1.528713e-02  7.447232e-01  6.811475e-01  
2.976553e+04  1.542596e-02  8.485625e-01  7.029166e-01  
2.958340e+04  1.529358e-02  7.730625e-01  6.840547e-01  
2.992162e+04  1.423507e-02  7.794519e-01  6.357595e-01  
2.944392e+04  1.543239e-02  8.064556e-01  6.880818e-01  
2.942546e+04  1.545799e-02  6.990128e-01  6.938512e-01  
2.942639e+04  1.530357e-02  8.432624e-01  6.718841e-01  
2.956602e+04  1.498345e-02  9.646821e-01  6.629551e-01  
2.958103e+04  1.524552e-02  7.242074e-01  6.807840e-01  
2.915435e+04  1.566463e-02  5.779479e-01  6.819978e-01  
2.961373e+04  1.489298e-02  8.839217e-01  6.586340e-01  
2.925476e+04  1.526843e-02  7.286821e-01  6.688922e-01  
2.969826e+04  1.495519e-02  8.786192e-01  6.709570e-01  
2.971188e+04  1.517049e-02  9.063842e-01  6.793690e-01  
2.983557e+04  1.431541e-02  1.036378e+00  6.370798e-01  
2.967637e+04  1.502360e-02  8.586022e-01  6.679048e-01  
2.966359e+04  1.494098e-02  9.332874e-01  6.686361e-01  
2.915389e+04  1.552021e-02  7.488757e-01  6.808922e-01  
2.995185e+04  1.441624e-02  8.899738e-01  6.461374e-01  
2.943182e+04  1.531507e-02  8.019709e-01  6.833839e-01  
2.952139e+04  1.584719e-02  7.249799e-01  7.197427e-01  
2.922496e+04  1.559127e-02  9.230568e-01  6.855715e-01  
2.970286e+04  1.495889e-02  8.400423e-01  6.696550e-01  
2.914191e+04  1.575907e-02  6.654548e-01  6.905583e-01  
2.943089e+04  1.487049e-02  7.273202e-01  6.501157e-01  
2.967034e+04  1.476295e-02  7.574159e-01  6.540634e-01  
2.963012e+04  1.474401e-02  7.982781e-01  6.504168e-01  
2.959616e+04  1.469455e-02  8.058658e-01  6.421998e-01  
2.928620e+04  1.524953e-02  8.795749e-01  6.750053e-01  
2.918842e+04  1.589088e-02  6.631909e-01  7.007083e-01  
2.967413e+04  1.527336e-02  8.245161e-01  6.937018e-01  
2.950816e+04  1.523189e-02  8.522795e-01  6.726784e-01  
2.933253e+04  1.570831e-02  5.992578e-01  6.948659e-01  
2.973812e+04  1.472364e-02  9.043065e-01  6.590297e-01  
2.951000e+04  1.516092e-02  7.258088e-01  6.752015e-01  
2.964089e+04  1.546253e-02  8.334653e-01  7.029153e-01  
2.940744e+04  1.486367e-02  8.076142e-01  6.497816e-01  
2.958859e+04  1.535766e-02  8.862814e-01  6.894353e-01  
2.989137e+04  1.425699e-02  8.782489e-01  6.347673e-01  
2.952755e+04  1.527375e-02  7.806915e-01  6.763152e-01  
2.943238e+04  1.538127e-02  8.735492e-01  6.769738e-01  
2.921256e+04  1.589162e-02  5.019485e-01  6.996401e-01  
2.980372e+04  1.478262e-02  8.319441e-01  6.703572e-01  
2.940316e+04  1.513063e-02  8.065985e-01  6.662286e-01  
2.960483e+04  1.510063e-02  7.169643e-01  6.728354e-01  
2.873930e+04  1.662654e-02  5.081800e-01  7.309479e-01  
2.935235e+04  1.554308e-02  7.062902e-01  6.824774e-01  
2.951062e+04  1.479732e-02  8.460634e-01  6.536216e-01  
2.964510e+04  1.484595e-02  8.830507e-01  6.628037e-01  
2.895609e+04  1.548031e-02  7.096079e-01  6.654557e-01  
2.979816e+04  1.497024e-02  7.579778e-01  6.706150e-01  
2.948506e+04  1.545827e-02  8.004322e-01  6.908338e-01  
2.980499e+04  1.499240e-02  7.912393e-01  6.703966e-01  
2.960682e+04  1.474766e-02  6.689812e-01  6.492764e-01  
2.945392e+04  1.552459e-02  6.936149e-01  6.971412e-01  
2.967353e+04  1.516739e-02  7.766215e-01  6.868440e-01  
2.913569e+04  1.557277e-02  7.736559e-01  6.762959e-01  
2.957491e+04  1.487481e-02  9.372538e-01  6.522562e-01  
2.941199e+04  1.496894e-02  7.983863e-01  6.536707e-01  
2.930460e+04  1.535615e-02  7.252735e-01  6.720083e-01  
2.981451e+04  1.493330e-02  8.846035e-01  6.697180e-01  
2.901923e+04  1.574084e-02  7.061265e-01  6.803281e-01  
2.951166e+04  1.496734e-02  8.767083e-01  6.590465e-01  
3.006338e+04  1.446763e-02  1.130219e+00  6.488059e-01  
2.954905e+04  1.482175e-02  8.406101e-01  6.553923e-01  
2.958872e+04  1.521385e-02  7.316774e-01  6.766672e-01  
2.954732e+04  1.502464e-02  8.531193e-01  6.598550e-01  
2.926263e+04  1.540629e-02  7.337840e-01  6.787164e-01  
2.985063e+04  1.465950e-02  8.582306e-01  6.563733e-01  
2.968718e+04  1.469827e-02  7.812616e-01  6.585977e-01  
2.947488e+04  1.528560e-02  8.484563e-01  6.795277e-01  
2.949144e+04  1.523021e-02  8.192226e-01  6.748908e-01  
2.960167e+04  1.469612e-02  9.760069e-01  6.484709e-01  
