4.201783e+04  1.963284e-02  5.743904e-01  -8.208550e-01  3.677127e+00  
4.201783e+04  1.963284e-02  5.743904e-01  -8.208550e-01  3.677127e+00  
4.201783e+04  1.963284e-02  5.743904e-01  -8.208550e-01  3.677127e+00  
4.201783e+04  1.963284e-02  5.743904e-01  -8.208550e-01  3.677127e+00  
4.201783e+04  1.963284e-02  5.743904e-01  -8.208550e-01  3.677127e+00  
4.201783e+04  1.963284e-02  5.743904e-01  -8.208550e-01  3.677127e+00  
4.201783e+04  1.963284e-02  5.743904e-01  -8.208550e-01  3.677127e+00  
4.201783e+04  1.963284e-02  5.743904e-01  -8.208550e-01  3.677127e+00  
4.201783e+04  1.963284e-02  5.743904e-01  -8.208550e-01  3.677127e+00  
4.190343e+04  1.980136e-02  5.651338e-01  -8.258319e-01  3.687071e+00  
4.104358e+04  2.022046e-02  5.272091e-01  -8.252186e-01  3.792921e+00  
4.104358e+04  2.022046e-02  5.272091e-01  -8.252186e-01  3.792921e+00  
4.104358e+04  2.022046e-02  5.272091e-01  -8.252186e-01  3.792921e+00  
4.104358e+04  2.022046e-02  5.272091e-01  -8.252186e-01  3.792921e+00  
4.188716e+04  1.973094e-02  5.582777e-01  -8.188114e-01  3.613312e+00  
4.188716e+04  1.973094e-02  5.582777e-01  -8.188114e-01  3.613312e+00  
4.188716e+04  1.973094e-02  5.582777e-01  -8.188114e-01  3.613312e+00  
4.188716e+04  1.973094e-02  5.582777e-01  -8.188114e-01  3.613312e+00  
4.188716e+04  1.973094e-02  5.582777e-01  -8.188114e-01  3.613312e+00  
4.203020e+04  1.969704e-02  5.616026e-01  -8.202714e-01  3.592478e+00  
4.203020e+04  1.969704e-02  5.616026e-01  -8.202714e-01  3.592478e+00  
4.203020e+04  1.969704e-02  5.616026e-01  -8.202714e-01  3.592478e+00  
4.203020e+04  1.969704e-02  5.616026e-01  -8.202714e-01  3.592478e+00  
4.203020e+04  1.969704e-02  5.616026e-01  -8.202714e-01  3.592478e+00  
4.211063e+04  1.965501e-02  5.651507e-01  -8.203174e-01  3.586594e+00  
4.207897e+04  1.969931e-02  5.616510e-01  -8.218014e-01  3.579449e+00  
4.207897e+04  1.969931e-02  5.616510e-01  -8.218014e-01  3.579449e+00  
4.160064e+04  1.971101e-02  5.480144e-01  -8.111295e-01  3.637219e+00  
4.160064e+04  1.971101e-02  5.480144e-01  -8.111295e-01  3.637219e+00  
4.160064e+04  1.971101e-02  5.480144e-01  -8.111295e-01  3.637219e+00  
4.200960e+04  1.966670e-02  5.641469e-01  -8.193920e-01  3.587917e+00  
4.200960e+04  1.966670e-02  5.641469e-01  -8.193920e-01  3.587917e+00  
4.258933e+04  1.946828e-02  5.885085e-01  -8.223746e-01  3.525397e+00  
4.204477e+04  1.953910e-02  5.779008e-01  -8.148940e-01  3.606456e+00  
4.204477e+04  1.953910e-02  5.779008e-01  -8.148940e-01  3.606456e+00  
4.204477e+04  1.953910e-02  5.779008e-01  -8.148940e-01  3.606456e+00  
4.190979e+04  1.957520e-02  5.743467e-01  -8.146038e-01  3.637721e+00  
4.190979e+04  1.957520e-02  5.743467e-01  -8.146038e-01  3.637721e+00  
4.190979e+04  1.957520e-02  5.743467e-01  -8.146038e-01  3.637721e+00  
4.190979e+04  1.957520e-02  5.743467e-01  -8.146038e-01  3.637721e+00  
4.190979e+04  1.957520e-02  5.743467e-01  -8.146038e-01  3.637721e+00  
4.190979e+04  1.957520e-02  5.743467e-01  -8.146038e-01  3.637721e+00  
4.190979e+04  1.957520e-02  5.743467e-01  -8.146038e-01  3.637721e+00  
4.199626e+04  1.955330e-02  5.752669e-01  -8.149882e-01  3.616621e+00  
4.219598e+04  1.947123e-02  5.819414e-01  -8.158519e-01  3.595172e+00  
4.219598e+04  1.947123e-02  5.819414e-01  -8.158519e-01  3.595172e+00  
4.219598e+04  1.947123e-02  5.819414e-01  -8.158519e-01  3.595172e+00  
4.219598e+04  1.947123e-02  5.819414e-01  -8.158519e-01  3.595172e+00  
4.219598e+04  1.947123e-02  5.819414e-01  -8.158519e-01  3.595172e+00  
4.187567e+04  1.946395e-02  5.713794e-01  -8.066877e-01  3.634546e+00  
4.187567e+04  1.946395e-02  5.713794e-01  -8.066877e-01  3.634546e+00  
4.187567e+04  1.946395e-02  5.713794e-01  -8.066877e-01  3.634546e+00  
4.210927e+04  1.943327e-02  5.761777e-01  -8.101057e-01  3.601105e+00  
4.210927e+04  1.943327e-02  5.761777e-01  -8.101057e-01  3.601105e+00  
4.210927e+04  1.943327e-02  5.761777e-01  -8.101057e-01  3.601105e+00  
4.210927e+04  1.943327e-02  5.761777e-01  -8.101057e-01  3.601105e+00  
4.176086e+04  1.961880e-02  5.621507e-01  -8.115587e-01  3.654177e+00  
4.176086e+04  1.961880e-02  5.621507e-01  -8.115587e-01  3.654177e+00  
4.176086e+04  1.961880e-02  5.621507e-01  -8.115587e-01  3.654177e+00  
4.176086e+04  1.961880e-02  5.621507e-01  -8.115587e-01  3.654177e+00  
4.221228e+04  1.961015e-02  5.702281e-01  -8.191435e-01  3.555076e+00  
4.125334e+04  2.019683e-02  5.364198e-01  -8.195095e-01  3.657449e+00  
4.125334e+04  2.019683e-02  5.364198e-01  -8.195095e-01  3.657449e+00  
4.125334e+04  2.019683e-02  5.364198e-01  -8.195095e-01  3.657449e+00  
4.113302e+04  2.021466e-02  5.343560e-01  -8.169088e-01  3.676425e+00  
4.113302e+04  2.021466e-02  5.343560e-01  -8.169088e-01  3.676425e+00  
4.113302e+04  2.021466e-02  5.343560e-01  -8.169088e-01  3.676425e+00  
4.113302e+04  2.021466e-02  5.343560e-01  -8.169088e-01  3.676425e+00  
4.084885e+04  2.035307e-02  5.213726e-01  -8.165569e-01  3.703611e+00  
4.084885e+04  2.035307e-02  5.213726e-01  -8.165569e-01  3.703611e+00  
4.084885e+04  2.035307e-02  5.213726e-01  -8.165569e-01  3.703611e+00  
4.084885e+04  2.035307e-02  5.213726e-01  -8.165569e-01  3.703611e+00  
4.084885e+04  2.035307e-02  5.213726e-01  -8.165569e-01  3.703611e+00  
4.084885e+04  2.035307e-02  5.213726e-01  -8.165569e-01  3.703611e+00  
4.084885e+04  2.035307e-02  5.213726e-01  -8.165569e-01  3.703611e+00  
4.065741e+04  2.040421e-02  5.146531e-01  -8.140497e-01  3.726545e+00  
4.074043e+04  2.039195e-02  5.157107e-01  -8.156046e-01  3.711302e+00  
4.156260e+04  1.983897e-02  5.542522e-01  -8.121415e-01  3.619966e+00  
4.156260e+04  1.983897e-02  5.542522e-01  -8.121415e-01  3.619966e+00  
4.156220e+04  1.983904e-02  5.542358e-01  -8.121345e-01  3.620090e+00  
4.156220e+04  1.983904e-02  5.542358e-01  -8.121345e-01  3.620090e+00  
4.156220e+04  1.983904e-02  5.542358e-01  -8.121345e-01  3.620090e+00  
