3.408876e-01  2.773498e+01
4.031621e-01  2.722683e+01
4.698271e-01  2.691464e+01
5.391285e-01  2.679898e+01
6.118048e-01  2.686644e+01
6.876634e-01  2.710823e+01
7.672682e-01  2.751983e+01
8.504040e-01  2.809612e+01
9.377729e-01  2.884037e+01
1.029151e+00  2.975155e+01
1.124794e+00  3.083456e+01
1.224659e+00  3.209336e+01
1.329779e+00  3.354901e+01
1.439443e+00  3.520228e+01
1.554416e+00  3.707741e+01
1.674703e+00  3.919094e+01
1.800789e+00  4.157135e+01
1.932672e+00  4.424234e+01
2.070934e+00  4.724371e+01
2.215580e+00  5.060841e+01
2.367323e+00  5.439153e+01
2.526198e+00  5.863869e+01
2.692148e+00  6.339793e+01
2.866050e+00  6.875179e+01
3.047891e+00  7.476600e+01
