       1.041781934365e-05       2.865026638182e+01 
       1.311525750721e-05       3.579133980841e+01 
       1.651113095805e-05       4.471229014699e+01 
       2.078628234055e-05       5.585669833219e+01 
       2.616837905524e-05       6.977866156229e+01 
       3.294403737811e-05       8.717028804090e+01 
       4.147408582240e-05       1.088959912318e+02 
       5.221278057275e-05       1.360352481602e+02 
       6.573199628346e-05       1.699358123772e+02 
       8.275168048921e-05       2.122798262969e+02 
       1.041781934365e-04       2.651656662917e+02 
       1.311525750721e-04       3.312087331553e+02 
       1.651113095805e-04       4.136645896386e+02 
       2.078628234055e-04       5.165773951336e+02 
       2.616837905524e-04       6.449552216189e+02 
       3.294403737811e-04       8.049705525664e+02 
       4.147408582240e-04       1.004178339279e+03 
       5.221278057275e-04       1.251735344441e+03 
       6.573199628346e-04       1.558594865217e+03 
       8.275168048921e-04       1.937641673824e+03 
       1.041781934365e-03       2.403707955218e+03 
       1.311525750721e-03       2.973323581887e+03 
       1.651113095805e-03       3.663826343468e+03 
       2.078628234055e-03       4.492024733602e+03 
       2.616837905524e-03       5.471433257629e+03 
       3.294403737811e-03       6.608425138344e+03 
       4.147408582240e-03       7.896981695673e+03 
       5.221278057275e-03       9.311532527649e+03 
       6.573199628346e-03       1.079791181364e+04 
       8.275168048921e-03       1.226591111812e+04 
       1.041781934365e-02       1.357583040111e+04 
       1.311525750721e-02       1.453741992446e+04 
       1.651113095802e-02       1.491655974744e+04 
       2.078628218334e-02       1.448135855430e+04 
       2.616825776982e-02       1.312372326690e+04 
       3.292706627922e-02       1.104982353226e+04 
       4.090375673920e-02       8.970879869724e+03 
       4.765294973420e-02       7.777993617964e+03 
       5.254341840045e-02       7.193950784806e+03 
       5.657242717665e-02       6.831106791552e+03 
       6.016792290166e-02       6.557834754438e+03 
       6.352033509337e-02       6.319270789385e+03 
       6.673031217510e-02       6.087938463824e+03 
       6.985814215864e-02       5.848605365846e+03 
       7.294339566699e-02       5.594751585700e+03 
       7.601394370784e-02       5.324065847428e+03 
       7.909056966767e-02       5.039254087549e+03 
       8.218953031552e-02       4.745253191918e+03 
       8.532407246831e-02       4.449478082872e+03 
       8.850537869602e-02       4.160053273929e+03 
       9.174318230171e-02       3.885373887090e+03 
       9.504618131174e-02       3.632757367000e+03 
       9.842232525029e-02       3.407962435491e+03 
       1.018790185199e-01       3.214538607540e+03 
       1.054232674125e-01       3.053335124612e+03 
       1.090617879741e-01       2.922109291020e+03 
       1.128010860274e-01       2.816367470182e+03 
       1.166475169838e-01       2.728861025066e+03 
       1.206073307330e-01       2.650756221972e+03 
       1.246867053859e-01       2.572492851281e+03 
       1.288917726434e-01       2.485097984368e+03 
       1.332286369047e-01       2.382164348411e+03 
       1.377033897843e-01       2.261348534001e+03 
       1.423221214160e-01       2.125027687905e+03 
       1.470909297261e-01       1.980015014881e+03 
       1.520159287355e-01       1.835853624874e+03 
       1.571032568692e-01       1.702628592093e+03 
       1.623590862011e-01       1.588231864045e+03 
       1.677896335325e-01       1.496515102438e+03 
       1.734011741811e-01       1.426309423819e+03 
       1.792000593464e-01       1.371565146005e+03 
       1.851927379049e-01       1.323631243397e+03 
       1.913857834891e-01       1.272442731812e+03 
       1.977859277028e-01       1.210418210474e+03 
       2.044001003405e-01       1.136247204421e+03 
       2.112354775114e-01       1.055188804229e+03 
       2.182995386254e-01       9.759639432319e+02 
       2.256001332954e-01       9.064633150907e+02 
       2.331455593585e-01       8.507792215507e+02 
       2.409446534322e-01       8.078599009083e+02 
       2.490068957296e-01       7.717299915494e+02 
       2.573425312699e-01       7.346585647444e+02 
       2.659627101861e-01       6.920330418561e+02 
       2.748796505816e-01       6.445242581965e+02 
       2.841068283770e-01       5.972262081073e+02 
       2.936591999038e-01       5.560733258314e+02 
       3.035534647397e-01       5.227552488370e+02 
       3.138083785920e-01       4.944237253629e+02 
       3.244451291485e-01       4.664168104932e+02 
       3.354877920257e-01       4.360171744029e+02 
       3.469638897281e-01       4.049082610713e+02 
       3.589050845714e-01       3.763940503519e+02 
       3.713480478638e-01       3.520520089481e+02 
       3.843355638900e-01       3.300088486269e+02 
       3.979179509348e-01       3.078732434775e+02 
       4.121549167592e-01       2.854950477023e+02 
       4.271180192472e-01       2.645777431511e+02 
       4.428939855088e-01       2.457273887498e+02 
       4.595892737976e-01       2.279209986474e+02 
       4.773364763584e-01       2.102443135292e+02 
       4.963035206353e-01       1.933605657298e+02 
       5.167072510520e-01       1.777045337711e+02 
       5.388341022985e-01       1.624772243040e+02 
       5.630727044313e-01       1.477084849047e+02 
       5.899674799838e-01       1.335941383185e+02 
       6.203111372484e-01       1.197419386957e+02 
       6.553137046841e-01       1.061880690710e+02 
       6.969329535241e-01       9.268409077374e+01 
       7.485718110837e-01       7.906767804097e+01 
       8.166692120159e-01       6.503869109993e+01 
       9.144598551215e-01       5.032776905628e+01 
       1.068988141533e+00       3.515907696659e+01 
