5.528123843363628609e+00 -5.143949240653996391e+00 5.050146786598494941e+02 8.507745102964163475e-02
-5.143949240653997279e+00 4.796664400275654216e+00 -4.406423785680923970e+02 -8.751727657971264396e-02
5.050146786598472204e+02 -4.406423785680901233e+02 2.162100806162332301e+05 -2.276039302813126142e+01
8.507745102964188455e-02 -8.751727657971286600e-02 -2.276039302813122234e+01 1.964739607241371144e-02
