4.706398716758387479e+01 -4.411162949253376553e+01 4.297155960464904638e+03 1.377012264551040532e+00
-4.411162949253375132e+01 4.136331933320744270e+01 -3.939556310051223136e+03 -1.275447455300795951e+00
4.297155960464928285e+03 -3.939556310051240416e+03 1.617028699034977471e+06 3.021063380120848407e+01
1.377012264551078724e+00 -1.275447455300832367e+00 3.021063380121150743e+01 1.129612858581913182e-01
